ingredient_id,ingredient_name,category,storage_type,expiry_date
841,시금치즙,신선식품,냉장,0
842,시나몬,기타,실온,0
843,시나몬가루,기타,실온,0
844,시래기,기타,실온,0
845,시럽,기타,실온,0
846,시판,기타,실온,0
847,시판용,기타,실온,0
848,시판용장국,기타,실온,0
849,식물성기름,기타,실온,0
850,식빵,기타,실온,0
851,식용,기타,실온,0
852,식용꽃,기타,실온,0
853,식용유,기타,실온,0
854,식용유소금참기름잣가루,기타,실온,0
855,식용유적당히,기타,실온,0
856,식용유조금,기타,실온,0
857,식초,기타,실온,0
858,식혜,기타,실온,0
859,신김치,해산물,냉장,0
860,실고추,신선식품,냉장,0
861,실곤약,기타,실온,0
862,실파,신선식품,냉장,0
863,싸리버섯,신선식품,냉장,0
864,쌀,기타,실온,0
865,쌀가루,기타,실온,0
866,쌀국수,기타,실온,0
867,쌀뜨물,기타,실온,0
868,쌀밥,기타,실온,0
869,쌀튀밥,기타,실온,0
870,쌈,기타,실온,0
871,쌈다시마,해산물,냉장,0
872,쌈무,신선식품,냉장,0
873,쌈장,기타,실온,0
874,쌈채,기타,실온,0
875,쌈채소,기타,실온,0
876,썬대파,신선식품,냉장,0
877,썬파,기타,실온,0
878,쑥,기타,실온,0
879,쑥가루,기타,실온,0
880,쑥갓,신선식품,냉장,0
881,아가베시럽,기타,실온,0
882,아구,기타,실온,0
883,아귀,해산물,냉장,0
884,아기된장소스,기타,실온,0
885,아기치즈,유제품,냉장,0
886,아몬드,기타,실온,0
887,아몬드가루,기타,실온,0
888,아몬드슬라이스,기타,실온,0
889,아몬드우유,유제품,냉장,0
890,아무튀김,해산물,냉동,0
891,아보카도,신선식품,냉장,0
892,아보카도유,신선식품,냉장,0
893,아스파라거스,신선식품,냉장,0
894,아욱,신선식품,냉장,0
895,아이스크림,기타,냉동,0
896,안심,기타,실온,0
897,알,기타,실온,0
898,알감자,신선식품,냉장,0
899,알룰로스,기타,실온,0
900,알밤,기타,실온,0
901,알배추,신선식품,냉장,0
902,알파벳파스타,기타,실온,0
903,애기느타리버섯,신선식품,냉장,0
904,애느타리버섯,신선식품,냉장,0
905,애플민트,기타,실온,0
906,애호박,신선식품,냉장,0
907,애호박소량,신선식품,냉장,0
908,액젓,해산물,냉장,0
909,액체육젓,기타,실온,0
910,앤다이브,기타,실온,0
911,야채,기타,실온,0
912,야채가루Maggi,기타,실온,0
913,야채육수,기타,실온,0
914,양,기타,실온,0
915,양겨자,기타,실온,0
916,양고기부채살,육류,냉장,0
917,양념,기타,실온,0
918,양념간장,기타,실온,0
919,양념장,기타,실온,0
920,양배추,신선식품,냉장,0
921,양배추잎,신선식품,냉장,0
922,양배추조금,신선식품,냉장,0
923,양상추,신선식품,냉장,0
924,양송이,신선식품,냉장,0
925,양송이버섯,신선식품,냉장,0
926,양조간장,기타,실온,0
927,양지머리,육류,냉장,0
928,양파,신선식품,냉장,0
929,양파대,신선식품,냉장,0
930,양파중간크기,신선식품,냉장,0
931,양파즙,신선식품,냉장,0
932,어간장,기타,실온,0
933,어린이,기타,실온,0
934,어린잎,기타,실온,0
935,어린잎채소,기타,실온,0
936,어린잎채소생략가능조금,기타,실온,0
937,어묵,해산물,냉장,0
938,얼갈이,기타,실온,0
939,얼갈이배추,신선식품,냉장,0
940,얼린,기타,냉동,0
941,얼음,기타,실온,0
942,얼음물,기타,실온,0
943,에멘탈,기타,실온,0
944,에멘탈 치즈가루,유제품,실온,0
945,에스프레소,기타,실온,0
946,연겨자,기타,실온,0
947,연겨자생략,기타,실온,0
948,연근,신선식품,냉장,0
949,연두,기타,실온,0
950,연두부,신선식품,냉장,0
951,연두순,기타,실온,0
952,연두우리콩,기타,실온,0
953,연어,해산물,냉장,0
954,연어살,해산물,냉장,0
955,연어슬라이스,해산물,냉장,0
956,연어알,해산물,냉장,0
957,연어캔,해산물,실온,0
958,연유,유제품,냉장,0
959,열무,신선식품,냉장,0
960,열무김치,해산물,냉장,0
961,엿기름,기타,실온,0
962,영양부추,신선식품,냉장,0
963,영콘,기타,실온,0
964,오곡곡물,기타,실온,0
965,오곡밥,기타,실온,0
966,오뚜기,기타,실온,0
967,오레가노,기타,실온,0
968,오레가노가루,기타,실온,0
969,오렌지,신선식품,냉장,0
970,오렌지마멀레이드,신선식품,냉장,0
971,오렌지마요네즈,신선식품,실온,0
972,오렌지주스,신선식품,냉장,0
973,오렌지쥬스,신선식품,냉장,0
974,오리고기,육류,냉장,0
975,오미자,기타,실온,0
976,오미자액,기타,실온,0
977,오미자액기스,기타,실온,0
978,오보로,기타,실온,0
979,오이,신선식품,냉장,0
980,오이피클,신선식품,냉장,0
981,오일,기타,실온,0
982,오징어,해산물,냉장,0
983,오징어채,해산물,냉장,0
984,오트밀,기타,실온,0
985,옥수수,기타,실온,0
986,옥수수가루,기타,실온,0
987,옥수수알,기타,실온,0
988,옥수수전분,기타,실온,0
989,옥수수캔,기타,실온,0
990,옥수수콘,기타,실온,0
991,옥수수통조림,기타,실온,0
992,올리고당,기타,실온,0
993,올리브,기타,실온,0
994,올리브오일,기타,실온,0
995,올리브유,기타,실온,0
996,올방개묵,기타,실온,0
997,와사비,기타,실온,0
998,와사비소스,기타,실온,0
999,완두콩,기타,실온,0
1000,완두콩통조림,기타,실온,0
1001,완숙,기타,실온,0
1002,왜된장,기타,실온,0
1003,요거트,유제품,냉장,0
1004,요구르트,유제품,냉장,0
1005,요리당,기타,실온,0
1006,요리술,기타,실온,0
1007,요플래,기타,실온,0
1008,요플레,유제품,냉장,0
1009,우거지,기타,실온,0
1010,우동면,기타,실온,0
1011,우동사리,기타,실온,0
1012,우리,기타,실온,0
1013,우리밀가루,기타,실온,0
1014,우무,신선식품,냉장,0
1015,우무묵,신선식품,냉장,0
1016,우묵,기타,실온,0
1017,우스터소스,기타,실온,0
1018,우엉,신선식품,냉장,0
1019,우유,유제품,냉장,0
1020,월계수,기타,실온,0
1021,월계수 잎,기타,실온,0
1022,월계수잎,기타,실온,0
1023,월계수잎생략가능,기타,실온,0
1024,월남고추,신선식품,냉장,0
1025,유부,기타,실온,0
1026,유자앙금,기타,실온,0
1027,유자청,기타,실온,0
1028,유자필,기타,실온,0
1029,육수,기타,실온,0
1030,육수또는,기타,실온,0
1031,육수용 대파,신선식품,냉장,0
1032,육수용 무,신선식품,냉장,0
1033,육수용 물,기타,실온,0
1034,육수용멸치,해산물,냉장,0
1035,육젓,기타,실온,0
1036,육회,기타,실온,0
1037,율무,신선식품,냉장,0
1038,으깬,기타,실온,0
1039,으깬두부,신선식품,냉장,0
1040,은박컵,기타,실온,0
1041,은행,기타,실온,0
1042,이스트,기타,실온,0
1043,이태리고추,신선식품,냉장,0
1044,이태리파슬리,기타,실온,0
1045,인삼,기타,실온,0
1046,인스턴트,기타,실온,0
1047,인절미,기타,실온,0
1048,일본된장,기타,실온,0
1049,일식,기타,실온,0
1050,잉어,기타,실온,0
1051,자두,기타,실온,0
1052,자몽,기타,실온,0
1053,자반고등어,해산물,냉장,0
1054,자색고구마,신선식품,냉장,0
1055,자숙새우,해산물,냉장,0
1056,자숙우렁살,기타,실온,0
1057,잔멸치,해산물,냉장,0
1058,잔새우,해산물,냉장,0
1059,잔파,기타,실온,0
1060,잡곡,기타,실온,0
1061,잡채용,기타,실온,0
1062,잣,기타,실온,0
1063,잣가루,기타,실온,0
1064,장식용어묵,해산물,냉장,0
1065,장어,해산물,냉장,0
1066,장어대리,해산물,냉장,0
1067,장어뼈,해산물,냉장,0
1068,장조림,기타,실온,0
1069,재첩,기타,실온,0
1070,저민마늘,신선식품,냉장,0
1071,저염,기타,실온,0
1072,저염간장,기타,실온,0
1073,저지방우유,유제품,냉장,0
1074,적양배추,신선식품,냉장,0
1075,적양배추잎,신선식품,냉장,0
1076,적양파,신선식품,냉장,0
1077,적용과,기타,실온,0
1078,적채,기타,실온,0
1079,적파프리카,신선식품,냉장,0
1080,전복,해산물,냉장,0
1081,전복내장,해산물,냉장,0
1082,전분,기타,실온,0
1083,전분가루,기타,실온,0
1084,전어,기타,실온,0
1085,전어젓갈,기타,실온,0
1086,절인 배추,신선식품,냉장,0
1087,절인오이,신선식품,냉장,0
1088,절임무,신선식품,냉장,0
1089,절임물,기타,실온,0
1090,절임용,기타,실온,0
1091,절편,기타,실온,0
1092,젓국,기타,실온,0
1093,정종,기타,실온,0
1094,정향,기타,실온,0
1095,젖은,기타,실온,0
1096,제빵개량제,기타,실온,0
1097,젤라틴,기타,실온,0
1098,조,기타,실온,0
1099,조개,해산물,냉장,0
1100,조개관자,해산물,냉장,0
1101,조개살,해산물,냉장,0
1102,조갯살,기타,실온,0
1103,조기,해산물,냉장,0
1104,조랭이,기타,실온,0
1105,조림간장,기타,실온,0
1106,조미김,해산물,냉장,0
1107,조미료,기타,실온,0
1108,조미료조금,기타,실온,0
1109,조미술,기타,실온,0
1110,조청,기타,실온,0
1111,족발,기타,실온,0
1112,좁쌀,기타,실온,0
1113,주꾸미,기타,실온,0
1114,주키니호박,신선식품,냉장,0
1115,주황,기타,실온,0
1116,주황파프리카,신선식품,냉장,0
1117,죽순,기타,실온,0
1118,중국부추,신선식품,냉장,0
1119,중력분,기타,실온,0
1120,중멸치,해산물,냉장,0
1121,중새우,해산물,냉장,0
1122,중새우살,해산물,냉장,0
1123,중하,기타,실온,0
1124,즉석밥,기타,실온,0
1125,진간장,기타,실온,0
1126,진달래꽃,신선식품,냉장,0
1127,진미채,기타,실온,0
1128,진한콩국물,기타,실온,0
1129,쪄서,기타,실온,0
1130,쪽파,신선식품,냉장,0
1131,쫄면,기타,실온,0
1132,쭈꾸미,해산물,냉장,0
1133,찐,기타,실온,0
1134,찐단호박,신선식품,냉장,0
1135,찐옥수수 알갱이,기타,실온,0
1136,차돌박이,육류,냉장,0
1137,차이브,기타,실온,0
1138,차조,기타,실온,0
1139,찬물,기타,실온,0
1140,찬밥,기타,실온,0
1141,찰,기타,실온,0
1142,찰깨빵,기타,실온,0
1143,참,기타,실온,0
1144,참가자미,해산물,냉장,0
1145,참기름,기타,실온,0
1146,참기름Sesame,기타,실온,0
1147,참기름조금,기타,실온,0
1148,참깨,기타,실온,0
1149,참나물,기타,실온,0
1150,참나물약,기타,실온,0
1151,참느타리버섯,신선식품,냉장,0
1152,참빛고운포도씨유,신선식품,냉장,0
1153,참소라살,기타,실온,0
1154,참쌀,기타,실온,0
1155,참외,기타,실온,0
1156,참치,해산물,냉장,0
1157,참치액,해산물,냉장,0
1158,참치캔,해산물,실온,0
1159,참치통조림,해산물,실온,0
1160,찹쌀,기타,실온,0
1161,찹쌀가루,기타,실온,0
1162,찹쌀가루적당히,기타,실온,0
1163,채,기타,실온,0
1164,채소,기타,실온,0
1165,채소국물,기타,실온,0
1166,채소육수,기타,실온,0
1167,채썬마늘,신선식품,냉장,0
1168,채썬생강,신선식품,냉장,0
1169,채썬쇠고기,육류,냉장,0
1170,천도복숭아,신선식품,냉장,0
1171,천연다시다,기타,실온,0
1172,천일염,기타,실온,0
1173,천일염소금,기타,실온,0
1174,청경채,신선식품,냉장,0
1175,청고추,신선식품,냉장,0
1176,청국장,기타,실온,0
1177,청동호박,신선식품,냉장,0
1178,청상추,신선식품,냉장,0
1179,청양고추,신선식품,냉장,0
1180,청양고추취향껏,신선식품,냉장,0
1181,청양고추혹은크러쉬드레드페퍼,신선식품,냉장,0
1182,청양초,기타,실온,0
1183,청어알,기타,실온,0
1184,청장,기타,실온,0
1185,청정원국선생,기타,실온,0
1186,청정원굴소스,기타,실온,0
1187,청정원맛선생,기타,실온,0
1188,청정원순창쌈장,기타,실온,0
1189,청정원어장,기타,실온,0
1190,청주,기타,실온,0
1191,청주or소주,기타,실온,0
1192,청주또는,기타,실온,0
1193,청주조금,기타,실온,0
1194,청포도,신선식품,냉장,0
1195,청포묵,기타,실온,0
1196,청피망,신선식품,냉장,0
1197,청피망 각각,신선식품,냉장,0
1198,체다치즈,유제품,냉장,0
1199,체리,기타,실온,0
1200,체리알,기타,실온,0
1201,체리토마토,신선식품,냉장,0
1202,초고추장,신선식품,실온,0
1203,초록색,기타,실온,0
1204,초밥,기타,실온,0
1205,초생강,신선식품,냉장,0
1206,초콜릿,기타,실온,0
1207,총각무,신선식품,냉장,0
1208,춘권피,기타,실온,0
1209,취나물,기타,실온,0
1210,취나물두손가득,기타,실온,0
1211,치아바타,기타,실온,0
1212,치자,기타,실온,0
1213,치자가루,기타,실온,0
1214,치즈,유제품,냉장,0
1215,치즈가루,유제품,실온,0
1216,치커리,기타,실온,0
1217,치킨스톡,기타,실온,0
1218,치킨육수,기타,실온,0
1219,칠리,기타,실온,0
1220,칠리소스,기타,실온,0
1221,카놀라유,기타,실온,0
1222,카레,기타,실온,0
1223,카레가루,기타,실온,0
1224,카스테라가루,기타,실온,0
1225,카카오,기타,실온,0
1226,카카오닙스,기타,실온,0
1227,카카오매스,기타,실온,0
1228,카펠리니,기타,실온,0
1229,칵테일,기타,실온,0
1230,칵테일새우,해산물,냉장,0
1231,칵테일새우or,해산물,냉장,0
1232,칼국수,기타,실온,0
1233,칼국수면,기타,실온,0
1234,캐슈넛,기타,실온,0
1235,캔,기타,실온,0
1236,캔옥수수,기타,실온,0
1237,캔참치,해산물,실온,0
1238,커리,기타,실온,0
1239,커리가루,기타,실온,0
1240,커민,기타,실온,0
1241,컬리플라워,기타,실온,0
1242,케이엔페퍼,기타,실온,0
1243,케이퍼,기타,실온,0
1244,케일,신선식품,냉장,0
1245,케찹,기타,실온,0
1246,케챱,기타,실온,0
1247,케첩,기타,실온,0
1248,케쳡,기타,실온,0
1249,코다리,해산물,냉장,0
1250,코리앤더,기타,실온,0
1251,코리앤더가루,기타,실온,0
1252,코인육수,기타,실온,0
1253,코코넛,기타,실온,0
1254,코코넛밀크,기타,실온,0
1255,코코넛오일,기타,실온,0
1256,코코넛우유,유제품,냉장,0
1257,코코넛워터,기타,실온,0
1258,코코아,기타,실온,0
1259,코팅용,기타,실온,0
1260,콘조금,기타,실온,0
1261,콘프레이크,기타,실온,0
1262,콘플레이크,기타,실온,0
1263,콜라비,기타,실온,0
1264,콜리플라워,기타,실온,0
1265,콩,기타,실온,0
1266,콩가루,기타,실온,0
1267,콩기름,기타,실온,0
1268,콩나물,신선식품,실온,0
1269,콩비지,기타,실온,0
1270,퀴노아,기타,실온,0
1271,큐민가루,기타,실온,0
1272,크래미,기타,실온,0
1273,크랜베리,기타,실온,0
1274,크러쉬드,기타,실온,0
1275,크레미,기타,실온,0
1276,크레송,기타,실온,0
1277,크렌베리,기타,실온,0
1278,크림소스,기타,실온,0
1279,크림수프,기타,실온,0
1280,크림치즈,유제품,냉장,0
1281,크림치즈또는,유제품,냉장,0
1282,클로렐라가루,기타,실온,0
1283,키위,신선식품,냉장,0
1284,키위소스,기타,실온,0
1285,키조개관자,해산물,냉장,0
1286,타가토스,기타,실온,0
1287,타바스코,기타,실온,0
1288,타임,기타,실온,0
1289,타피오카전분,기타,실온,0
1290,탄산수,기타,실온,0
1291,탈지분유,유제품,냉장,0
1292,토란,기타,실온,0
1293,토란탕,기타,실온,0
1294,토르티야,기타,실온,0
1295,토마토,신선식품,냉장,0
1296,토마토or토마토소스,기타,실온,0
1297,토마토소스,기타,실온,0
1298,토마토취향껏,신선식품,냉장,0
1299,토마토케찹,신선식품,냉장,0
1300,토마토케첩,신선식품,실온,0
1301,토마토페스토,신선식품,냉장,0
1302,토마토페스트,신선식품,냉장,0
1303,토마토페이스트,신선식품,냉장,0
1304,토마토홀,신선식품,냉장,0
1305,토막,기타,실온,0
1306,톳,기타,실온,0
1307,통계피,기타,실온,0
1308,통깨,기타,실온,0
1309,통깨듬뿍,기타,실온,0
1310,통깨솔솔,기타,실온,0
1311,통깨조금,기타,실온,0
1312,통도라지,기타,실온,0
1313,통마늘,신선식품,냉장,0
1314,통밀가루,기타,실온,0
1315,통북어,해산물,냉장,0
1316,통삼겹살,육류,냉장,0
1317,통생강,신선식품,냉장,0
1318,통조림,기타,실온,0
1319,통조림콩,기타,실온,0
1320,통파,기타,실온,0
1321,통후추,기타,실온,0
1322,통후추조금,기타,실온,0
1323,튀김가루,해산물,냉동,0
1324,튀김기름,해산물,냉동,0
1325,튀김용,해산물,냉동,0
1326,튀김유,해산물,냉동,0
1327,트레비소,기타,실온,0
1328,트레비스,기타,실온,0
1329,파,기타,실온,0
1330,파래,해산물,냉장,0
1331,파래김,해산물,냉장,0
1332,파르메산치즈,유제품,냉장,0
1333,파르메산치즈가루,유제품,실온,0
1334,파마르산치즈,유제품,냉장,0
1335,파마산,유제품,냉장,0
1336,파마산가루,유제품,실온,0
1337,파마산치즈,유제품,냉장,0
1338,파마산치즈가루,유제품,실온,0
1339,파마산치즈치즈,유제품,냉장,0
1340,파뿌리,기타,실온,0
1341,파스타,기타,실온,0
1342,파스타면,기타,실온,0
1343,파슬리,기타,실온,0
1344,파슬리가루,기타,실온,0
1345,파인애플,기타,실온,0
1346,파인애플주스,기타,실온,0
1347,파인애플통조림,기타,실온,0
1348,파잘게,해산물,냉장,0
1349,파트,기타,실온,0
1350,파프리카,신선식품,냉장,0
1351,파프리카가루,신선식품,실온,0
1352,파프리카조금,신선식품,냉장,0
1353,판젤라틴,기타,실온,0
1354,팔각,기타,실온,0
1355,팥,기타,실온,0
1356,팥삶은물,기타,실온,0
1357,패주,기타,실온,0
1358,팽이,신선식품,냉장,0
1359,팽이버섯,신선식품,냉장,0
1360,페스토소스,기타,실온,0
1361,페투치네,기타,실온,0
1362,펜네,기타,실온,0
1363,편,기타,실온,0
1364,편마늘,신선식품,냉장,0
1365,포도,신선식품,냉장,0
1366,포도씨유,신선식품,냉장,0
1367,포도주,신선식품,냉장,0
1368,포도주스,신선식품,냉장,0
1369,포두부,신선식품,냉장,0
1370,포카치아,기타,실온,0
1371,폰즈소스,기타,실온,0
1372,표고버섯,신선식품,냉장,0
1373,푸룬,기타,실온,0
1374,푸실리,기타,실온,0
1375,풋고추,신선식품,냉장,0
1376,풋마늘,신선식품,냉장,0
1377,풋배추,신선식품,냉장,0
1378,풋콩,기타,실온,0
1379,프랑크소시지,육류,냉장,0
1380,플레인,기타,실온,0
1381,플레인요거트,유제품,냉장,0
1382,플레인요구르트,유제품,냉장,0
1383,플레인요구르트선택,유제품,냉장,0
1384,피망,신선식품,냉장,0
1385,피쉬소스,기타,실온,0
1386,피스타치오,기타,실온,0
1387,피시소스,기타,실온,0
1388,피자치즈,유제품,냉장,0
1389,피조개,해산물,냉장,0
1390,피칸,기타,실온,0
1391,피클,기타,실온,0
1392,피클링스파이스,기타,실온,0
1393,핑크,기타,실온,0
1394,하얀,기타,실온,0
1395,한된장,기타,실온,0
1396,한우,기타,실온,0
1397,한천,기타,실온,0
1398,한천가루,기타,실온,0
1399,할라피뇨,기타,실온,0
1400,함초,기타,실온,0
1401,함초소금,기타,실온,0
1402,핫소스,기타,실온,0
1403,해물믹스,기타,실온,0
1404,해바라기씨,기타,실온,0
1405,해삼,기타,실온,0
1406,해선장,기타,실온,0
1407,해조국수,기타,실온,0
1408,해초,기타,실온,0
1409,해파리,기타,실온,0
1410,햄,육류,냉장,0
1411,햇살담은간장,기타,실온,0
1412,향기송이버섯,신선식품,냉장,0
1413,허니머스타드,기타,실온,0
1414,허니머스터드,기타,실온,0
1415,허니머스터드소스,기타,실온,0
1416,허브,기타,실온,0
1417,허브가루,기타,실온,0
1418,허브맛솔트,기타,실온,0
1419,허브민트,기타,실온,0
1420,허브소금,기타,실온,0
1421,허브솔트,기타,실온,0
1422,허브솔트톡톡,기타,실온,0
1423,현미,기타,실온,0
1424,현미밥,기타,실온,0
1425,현미쌀,기타,실온,0
1426,현미유,기타,실온,0
1427,호두,기타,실온,0
1428,호밀가루,기타,실온,0
1429,호박,신선식품,냉장,0
1430,호박가루,신선식품,실온,0
1431,호박고구마,신선식품,냉장,0
1432,호박씨,신선식품,냉장,0
1433,호박잎,신선식품,냉장,0
1434,호상요구르트,유제품,냉장,0
1435,혼합,기타,실온,0
1436,홀그레인,기타,실온,0
1437,홀그레인머스터드,기타,실온,0
1438,홀스래디쉬소스,기타,실온,0
1439,홀토마토,신선식품,냉장,0
1440,홀토마토캔,신선식품,실온,0
1441,홍고추,신선식품,냉장,0
1442,홍시,기타,실온,0
1443,홍차티백,기타,실온,0
1444,홍초,기타,실온,0
1445,홍파프리카,신선식품,냉장,0
1446,홍피망,신선식품,냉장,0
1447,홍합,해산물,냉장,0
1448,홍합살,해산물,냉장,0
1449,화이트,기타,실온,0
1450,화이트와인,기타,실온,0
1451,화이트크림,기타,실온,0
1452,황도,기타,실온,0
1453,황설탕,기타,실온,0
1454,황태,해산물,냉장,0
1455,황태머리,해산물,냉장,0
1456,황태육수,해산물,냉장,0
1457,황태채,해산물,냉장,0
1458,황파프리카,신선식품,냉장,0
1459,후루츠칵테일,기타,실온,0
1460,후리가케,기타,실온,0
1461,후추,기타,실온,0
1462,후추Pepper,기타,실온,0
1463,후추가루,기타,실온,0
1464,후추가루조금,기타,실온,0
1465,후추적당히,기타,실온,0
1466,후추조금,기타,실온,0
1467,후추톡,기타,실온,0
1468,후추톡톡,기타,실온,0
1469,후춧가루,기타,실온,0
1470,후춧가루조금,기타,실온,0
1471,후춧가루톡톡,기타,실온,0
1472,훈제,기타,실온,0
1473,훈제연어,해산물,냉장,0
1474,훈제오리,육류,냉장,0
1475,휘핑크림,유제품,냉장,0
1476,흑마늘진액,신선식품,냉장,0
1477,흑미,기타,실온,0
1478,흑설탕,기타,실온,0
1479,흑임자,기타,실온,0
1480,흑임자생략가능,기타,실온,0
1481,흑초,기타,실온,0
1482,흰,기타,실온,0
1483,흰떡,기타,실온,0
1484,흰살생선,기타,실온,0
1485,흰색,기타,실온,0
1486,흰설탕,기타,실온,0
1487,흰콩,기타,실온,0
1488,흰후추,기타,실온,0
1489,흰후춧가루,기타,실온,0
